case_id,State abv.,Metro,Areaname,County,Family,Housing,Food,Transportation,Healthcare,Other Necessities ,Childcare,Taxes,Total,median_family_income,num_counties_in_st,st_cost_rank,st_med_aff_rank,st_income_rank
2831,UT,1,"Provo-Orem, UT MSA",Utah County,2p2c,"$11,359","$9,085","$15,126","$12,825","$7,407","$15,402","$9,189","$80,393"," 83,108 ", 29 , 21 , 24 , 7 
2832,UT,0,"Wasatch County, UT",Wasatch County,2p2c,"$13,908","$10,254","$16,222","$12,689","$8,755","$18,498","$11,742","$92,068"," 99,946 ", 29 , 2 , 25 , 2 
2833,UT,1,"St. George, UT MSA",Washington County,2p2c,"$11,640","$9,594","$15,315","$14,521","$7,694","$15,584","$10,074","$84,422"," 71,598 ", 29 , 10 , 13 , 14 
2834,UT,0,"Wayne County, UT",Wayne County,2p2c,"$8,808","$9,264","$17,772","$15,823","$6,548","$14,763","$9,689","$82,668"," 60,047 ", 29 , 12 , 3 , 27 
2835,UT,1,"Ogden-Clearfield, UT HUD Metro FMR Area",Weber County,2p2c,"$10,824","$8,845","$15,144","$13,120","$7,127","$14,921","$8,843","$78,823"," 79,465 ", 29 , 26 , 21 , 9 
2836,VT,0,"Addison County, VT",Addison County,2p2c,"$12,696","$12,772","$15,598","$19,291","$9,228","$14,098","$10,666","$94,350"," 86,722 ", 14 , 4 , 14 , 3 
2837,VT,0,"Bennington County, VT",Bennington County,2p2c,"$11,280","$9,864","$14,938","$19,291","$7,661","$13,495","$8,778","$85,307"," 76,160 ", 14 , 12 , 11 , 10 
2838,VT,0,"Caledonia County, VT",Caledonia County,2p2c,"$10,104","$11,543","$15,066","$19,291","$7,844","$13,134","$8,889","$85,871"," 66,744 ", 14 , 10 , 3 , 12 
2839,VT,1,"Burlington-South Burlington, VT MSA",Chittenden County,2p2c,"$20,339","$11,423","$14,985","$19,145","$11,509","$22,344","$16,506","$116,250"," 101,077 ", 14 , 1 , 9 , 1 
2840,VT,0,"Essex County, VT",Essex County,2p2c,"$8,892","$11,393","$15,847","$19,291","$7,350","$12,165","$8,384","$83,323"," 53,908 ", 14 , 13 , 1 , 14 
2841,VT,1,"Burlington-South Burlington, VT MSA",Franklin County,2p2c,"$16,229","$11,303","$16,092","$19,145","$9,976","$19,609","$13,690","$106,045"," 83,021 ", 14 , 2 , 4 , 6 
2842,VT,1,"Burlington-South Burlington, VT MSA",Grand Isle County,2p2c,"$16,197","$10,794","$16,501","$19,145","$9,780","$19,588","$13,561","$105,565"," 89,016 ", 14 , 3 , 6 , 2 
2843,VT,0,"Lamoille County, VT",Lamoille County,2p2c,"$12,192","$12,263","$15,143","$19,291","$8,861","$13,814","$10,097","$91,661"," 78,994 ", 14 , 7 , 8 , 7 
2844,VT,0,"Orange County, VT",Orange County,2p2c,"$11,784","$12,263","$15,611","$19,291","$8,713","$13,674","$10,036","$91,372"," 76,865 ", 14 , 8 , 5 , 8 
2845,VT,0,"Orleans County, VT",Orleans County,2p2c,"$9,408","$10,584","$15,304","$19,291","$7,244","$12,710","$8,285","$82,826"," 60,752 ", 14 , 14 , 2 , 13 
2846,VT,0,"Rutland County, VT",Rutland County,2p2c,"$11,016","$10,344","$14,735","$19,291","$7,740","$13,577","$8,820","$85,522"," 76,331 ", 14 , 11 , 10 , 9 
2847,VT,0,"Washington County, VT",Washington County,2p2c,"$13,032","$12,233","$14,925","$19,291","$9,154","$14,376","$10,485","$93,496"," 84,439 ", 14 , 5 , 13 , 4 
2848,VT,0,"Windham County, VT",Windham County,2p2c,"$11,916","$9,804","$14,872","$19,291","$7,870","$13,664","$8,997","$86,414"," 74,288 ", 14 , 9 , 7 , 11 
2849,VT,0,"Windsor County, VT",Windsor County,2p2c,"$12,084","$12,862","$15,008","$19,291","$9,039","$14,159","$10,333","$92,776"," 83,256 ", 14 , 6 , 12 , 5 
2850,VA,0,"Accomack County, VA",Accomack County,2p2c,"$8,556","$8,875","$14,263","$15,842","$6,316","$11,002","$7,371","$72,224"," 59,259 ", 133 , 117 , 50 , 102 
2851,VA,1,"Charlottesville, VA HUD Metro FMR Area",Albemarle County,2p2c,"$16,271","$10,224","$14,827","$16,421","$9,600","$17,628","$12,963","$97,934"," 105,842 ", 133 , 15 , 113 , 15 
2852,VA,0,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmet",Alleghany County,2p2c,"$8,952","$9,264","$15,414","$15,842","$6,600","$11,319","$8,080","$75,472"," 60,514 ", 133 , 98 , 42 , 98 
2853,VA,1,"Richmond, VA MSA",Amelia County,2p2c,"$10,348","$9,594","$16,136","$15,092","$7,226","$14,570","$9,621","$82,587"," 84,044 ", 133 , 57 , 107 , 43 
2854,VA,1,"Lynchburg, VA MSA",Amherst County,2p2c,"$8,365","$8,845","$15,209","$16,421","$6,236","$13,491","$8,406","$76,973"," 72,445 ", 133 , 90 , 86 , 65 
2855,VA,1,"Lynchburg, VA MSA",Appomattox County,2p2c,"$7,940","$9,055","$15,794","$16,421","$6,158","$13,254","$8,421","$77,042"," 70,460 ", 133 , 89 , 81 , 69 
2856,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Arlington County,2p2c,"$24,819","$13,132","$10,420","$15,523","$13,751","$22,396","$18,573","$118,614"," 165,124 ", 133 , 1 , 132 , 2 
2857,VA,1,"Staunton-Waynesboro, VA MSA",Augusta County,2p2c,"$11,275","$9,804","$15,601","$15,738","$7,638","$15,113","$10,225","$85,395"," 75,494 ", 133 , 49 , 73 , 54 
2858,VA,0,"Bath County, VA",Bath County,2p2c,"$8,460","$9,145","$15,903","$15,842","$6,379","$11,059","$7,911","$74,698"," 67,473 ", 133 , 101 , 75 , 76 
2859,VA,1,"Lynchburg, VA MSA",Bedford County,2p2c,"$9,824","$9,684","$15,350","$16,421","$7,069","$14,307","$9,536","$82,190"," 78,589 ", 133 , 62 , 89 , 47 
2860,VA,0,"Bland County, VA",Bland County,2p2c,"$8,412","$8,695","$15,633","$15,842","$6,198","$11,062","$7,648","$73,490"," 56,452 ", 133 , 109 , 29 , 110 
2861,VA,1,"Roanoke, VA HUD Metro FMR Area",Botetourt County,2p2c,"$11,914","$10,104","$15,937","$16,421","$7,978","$15,332","$10,913","$88,599"," 88,141 ", 133 , 35 , 101 , 36 
2862,VA,0,"Brunswick County, VA",Brunswick County,2p2c,"$8,868","$8,785","$14,515","$15,842","$6,396","$11,087","$7,550","$73,043"," 52,273 ", 133 , 110 , 15 , 117 
2863,VA,0,"Buchanan County, VA",Buchanan County,2p2c,"$8,412","$8,905","$14,404","$15,842","$6,275","$10,868","$7,329","$72,035"," 41,970 ", 133 , 121 , 3 , 131 
2864,VA,1,"Buckingham County, VA HUD Metro FMR Area",Buckingham County,2p2c,"$8,916","$9,894","$14,665","$15,738","$6,816","$13,764","$8,747","$78,541"," 60,624 ", 133 , 81 , 31 , 97 
2865,VA,1,"Lynchburg, VA MSA",Campbell County,2p2c,"$8,698","$8,875","$15,135","$16,421","$6,367","$13,678","$8,575","$77,748"," 66,011 ", 133 , 86 , 60 , 79 
2866,VA,1,"Richmond, VA MSA",Caroline County,2p2c,"$13,693","$9,924","$15,879","$15,092","$8,558","$16,430","$11,426","$91,002"," 79,106 ", 133 , 29 , 67 , 46 
2867,VA,0,"Carroll County-Galax city, VA HUD Nonmetro FMR Area",Carroll County,2p2c,"$8,382","$9,714","$14,676","$15,842","$6,557","$10,965","$7,730","$73,866"," 57,872 ", 133 , 106 , 35 , 108 
2868,VA,1,"Richmond, VA MSA",Charles City County,2p2c,"$10,185","$9,654","$16,211","$15,092","$7,189","$14,479","$9,578","$82,388"," 78,039 ", 133 , 60 , 87 , 49 
2869,VA,0,"Charlotte County, VA",Charlotte County,2p2c,"$8,412","$8,875","$14,453","$15,842","$6,264","$10,914","$7,344","$72,104"," 58,829 ", 133 , 120 , 46 , 105 
2870,VA,1,"Richmond, VA MSA",Chesterfield County,2p2c,"$15,673","$9,684","$14,654","$15,092","$9,188","$17,532","$12,035","$93,857"," 98,286 ", 133 , 24 , 109 , 22 
2871,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Clarke County,2p2c,"$14,501","$10,374","$16,913","$15,523","$9,013","$16,749","$12,373","$95,446"," 105,749 ", 133 , 22 , 118 , 16 
2872,VA,1,"Roanoke, VA HUD Metro FMR Area",Craig County,2p2c,"$7,427","$9,294","$15,947","$16,421","$6,059","$12,877","$8,256","$76,280"," 80,901 ", 133 , 93 , 112 , 44 
2873,VA,1,"Culpeper County, VA HUD Metro FMR Area",Culpeper County,2p2c,"$12,552","$9,175","$15,555","$15,738","$7,872","$16,108","$10,726","$87,726"," 92,168 ", 133 , 40 , 110 , 28 
2874,VA,0,"Cumberland County, VA",Cumberland County,2p2c,"$11,148","$9,504","$15,664","$15,196","$7,483","$12,156","$9,121","$80,272"," 61,219 ", 133 , 74 , 28 , 95 
2875,VA,0,"Dickenson County, VA",Dickenson County,2p2c,"$8,412","$8,965","$14,233","$15,842","$6,296","$11,127","$7,377","$72,253"," 43,765 ", 133 , 116 , 7 , 129 
2876,VA,1,"Richmond, VA MSA",Dinwiddie County,2p2c,"$12,591","$9,264","$15,615","$15,092","$7,919","$15,817","$10,534","$86,832"," 76,677 ", 133 , 43 , 72 , 52 
2877,VA,0,"Essex County, VA",Essex County,2p2c,"$10,740","$9,684","$14,940","$15,842","$7,401","$11,975","$8,964","$79,546"," 60,044 ", 133 , 76 , 23 , 99 
2878,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax County,2p2c,"$23,698","$11,633","$13,844","$15,523","$12,802","$21,782","$18,279","$117,561"," 148,568 ", 133 , 3 , 129 , 4 
2879,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fauquier County,2p2c,"$16,139","$11,183","$16,743","$15,738","$9,900","$17,645","$13,814","$101,162"," 124,632 ", 133 , 12 , 126 , 7 
2880,VA,1,"Floyd County, VA HUD Metro FMR Area",Floyd County,2p2c,"$8,412","$9,175","$15,564","$15,738","$6,372","$13,768","$8,535","$77,564"," 64,103 ", 133 , 88 , 52 , 85 
2881,VA,1,"Charlottesville, VA HUD Metro FMR Area",Fluvanna County,2p2c,"$14,865","$10,794","$16,143","$16,421","$9,297","$16,866","$12,756","$97,142"," 93,759 ", 133 , 17 , 91 , 24 
2882,VA,1,"Franklin County, VA HUD Metro FMR Area",Franklin County,2p2c,"$9,780","$9,055","$15,223","$16,421","$6,825","$13,918","$9,141","$80,362"," 68,728 ", 133 , 73 , 63 , 73 
2883,VA,1,"Winchester, VA-WV MSA",Frederick County,2p2c,"$13,900","$9,594","$15,284","$15,738","$8,513","$16,730","$11,476","$91,236"," 90,786 ", 133 , 27 , 102 , 31 
2884,VA,1,"Giles County, VA HUD Metro FMR Area",Giles County,2p2c,"$8,964","$9,264","$15,253","$17,463","$6,605","$13,674","$9,141","$80,364"," 63,292 ", 133 , 72 , 36 , 89 
2885,VA,1,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Gloucester County,2p2c,"$12,503","$8,635","$15,502","$15,774","$7,659","$16,141","$10,511","$86,726"," 86,728 ", 133 , 44 , 105 , 39 
2886,VA,1,"Richmond, VA MSA",Goochland County,2p2c,"$15,134","$10,554","$16,150","$15,092","$9,308","$17,232","$12,480","$95,949"," 115,181 ", 133 , 21 , 125 , 10 
2887,VA,0,"Grayson County, VA",Grayson County,2p2c,"$8,412","$8,875","$14,607","$15,842","$6,264","$10,978","$7,406","$72,384"," 51,123 ", 133 , 115 , 14 , 120 
2888,VA,1,"Charlottesville, VA HUD Metro FMR Area",Greene County,2p2c,"$14,891","$10,284","$15,980","$16,421","$9,122","$16,880","$12,509","$96,086"," 78,505 ", 133 , 20 , 47 , 48 
2889,VA,0,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Greensville County,2p2c,"$10,435","$8,755","$14,341","$15,842","$6,953","$11,851","$8,298","$76,476"," 58,840 ", 133 , 91 , 30 , 104 
2890,VA,0,"Halifax County, VA",Halifax County,2p2c,"$8,412","$8,515","$14,360","$15,842","$6,133","$10,897","$7,176","$71,336"," 60,767 ", 133 , 126 , 62 , 96 
2891,VA,1,"Richmond, VA MSA",Hanover County,2p2c,"$14,520","$9,714","$15,421","$15,092","$8,781","$16,890","$11,655","$92,073"," 107,879 ", 133 , 25 , 122 , 13 
2892,VA,1,"Richmond, VA MSA",Henrico County,2p2c,"$14,658","$9,804","$13,498","$15,092","$8,864","$16,967","$11,238","$90,121"," 93,673 ", 133 , 32 , 108 , 25 
2893,VA,0,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",Henry County,2p2c,"$8,214","$8,425","$14,124","$15,842","$6,029","$10,886","$6,996","$70,517"," 51,320 ", 133 , 130 , 18 , 119 
2894,VA,0,"Highland County, VA",Highland County,2p2c,"$8,412","$9,115","$16,461","$15,842","$6,351","$11,037","$8,031","$75,249"," 56,877 ", 133 , 99 , 24 , 109 
2895,VA,1,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Isle of Wight County,2p2c,"$12,053","$10,074","$15,398","$15,774","$8,018","$15,878","$10,779","$87,974"," 96,625 ", 133 , 37 , 117 , 23 
2896,VA,1,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",James City County,2p2c,"$15,306","$11,873","$14,872","$15,774","$9,848","$17,784","$13,136","$98,594"," 106,618 ", 133 , 14 , 114 , 14 
2897,VA,0,"King and Queen County, VA",King and Queen County,2p2c,"$9,564","$9,714","$16,039","$15,196","$6,985","$11,590","$8,551","$77,638"," 75,362 ", 133 , 87 , 94 , 56 
2898,VA,0,"King George County, VA",King George County,2p2c,"$12,876","$10,134","$16,356","$15,842","$8,337","$13,193","$10,654","$87,394"," 103,466 ", 133 , 42 , 124 , 17 
2899,VA,1,"Richmond, VA MSA",King William County,2p2c,"$13,292","$9,714","$16,138","$15,092","$8,336","$16,207","$11,210","$89,990"," 77,347 ", 133 , 33 , 64 , 50 
2900,VA,0,"Lancaster County, VA",Lancaster County,2p2c,"$11,400","$10,044","$15,156","$15,842","$7,770","$12,134","$9,451","$81,797"," 75,046 ", 133 , 63 , 82 , 57 
2901,VA,0,"Lee County, VA",Lee County,2p2c,"$8,412","$8,935","$14,405","$15,842","$6,285","$10,966","$7,369","$72,214"," 48,310 ", 133 , 118 , 11 , 124 
2902,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Loudoun County,2p2c,"$23,559","$11,153","$15,319","$15,523","$12,578","$21,706","$18,494","$118,332"," 164,479 ", 133 , 2 , 131 , 3 
2903,VA,0,"Louisa County, VA",Louisa County,2p2c,"$10,932","$9,684","$15,882","$15,196","$7,470","$12,474","$9,256","$80,893"," 74,898 ", 133 , 69 , 83 , 58 
2904,VA,0,"Lunenburg County, VA",Lunenburg County,2p2c,"$8,412","$8,785","$14,541","$15,842","$6,231","$11,297","$7,442","$72,551"," 54,503 ", 133 , 112 , 22 , 114 
2905,VA,0,"Madison County, VA",Madison County,2p2c,"$11,064","$9,414","$15,889","$15,842","$7,420","$12,118","$9,286","$81,033"," 68,313 ", 133 , 66 , 57 , 74 
2906,VA,1,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Mathews County,2p2c,"$10,634","$9,564","$15,949","$15,774","$7,319","$15,046","$9,984","$84,271"," 68,953 ", 133 , 52 , 49 , 72 
2907,VA,0,"Mecklenburg County, VA",Mecklenburg County,2p2c,"$8,640","$8,875","$14,404","$15,842","$6,346","$11,164","$7,488","$72,758"," 59,526 ", 133 , 111 , 48 , 100 
2908,VA,0,"Middlesex County, VA",Middlesex County,2p2c,"$11,004","$9,834","$15,688","$15,842","$7,550","$12,092","$9,359","$81,369"," 70,226 ", 133 , 65 , 65 , 70 
2909,VA,1,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",Montgomery County,2p2c,"$12,285","$9,774","$13,885","$17,463","$7,993","$16,049","$10,848","$88,296"," 84,703 ", 133 , 36 , 90 , 42 
2910,VA,1,"Charlottesville, VA HUD Metro FMR Area",Nelson County,2p2c,"$9,701","$9,714","$16,020","$16,421","$7,035","$14,069","$9,620","$82,580"," 80,137 ", 133 , 58 , 93 , 45 
2911,VA,1,"Richmond, VA MSA",New Kent County,2p2c,"$12,654","$8,485","$16,191","$15,092","$7,659","$15,852","$10,434","$86,366"," 99,881 ", 133 , 46 , 120 , 21 
2912,VA,0,"Northampton County, VA",Northampton County,2p2c,"$9,636","$9,474","$14,580","$15,842","$6,924","$11,551","$8,251","$76,260"," 61,319 ", 133 , 94 , 43 , 94 
2913,VA,0,"Northumberland County, VA",Northumberland County,2p2c,"$9,516","$9,984","$15,589","$15,842","$7,066","$11,645","$8,705","$78,348"," 73,113 ", 133 , 83 , 84 , 63 
2914,VA,0,"Nottoway County, VA",Nottoway County,2p2c,"$9,084","$8,875","$14,870","$15,842","$6,507","$11,532","$7,890","$74,599"," 58,331 ", 133 , 102 , 34 , 107 
2915,VA,0,"Orange County, VA",Orange County,2p2c,"$10,836","$9,984","$15,701","$15,842","$7,544","$12,260","$9,402","$81,569"," 85,721 ", 133 , 64 , 111 , 41 
2916,VA,0,"Page County, VA",Page County,2p2c,"$8,784","$9,264","$14,362","$15,842","$6,540","$11,274","$7,710","$73,777"," 64,656 ", 133 , 107 , 70 , 83 
2917,VA,0,"Patrick County, VA",Patrick County,2p2c,"$8,412","$8,845","$14,557","$15,842","$6,253","$11,096","$7,413","$72,418"," 61,504 ", 133 , 113 , 61 , 93 
2918,VA,0,"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",Pittsylvania County,2p2c,"$8,700","$9,444","$14,495","$15,842","$6,574","$11,194","$7,762","$74,012"," 58,802 ", 133 , 105 , 39 , 106 
2919,VA,1,"Richmond, VA MSA",Powhatan County,2p2c,"$12,278","$9,624","$16,309","$15,092","$7,936","$15,643","$10,693","$87,574"," 102,904 ", 133 , 41 , 123 , 18 
2920,VA,0,"Prince Edward County, VA",Prince Edward County,2p2c,"$10,572","$8,725","$14,049","$15,842","$6,992","$11,903","$8,272","$76,354"," 64,416 ", 133 , 92 , 58 , 84 
2921,VA,1,"Richmond, VA MSA",Prince George County,2p2c,"$16,763","$9,714","$15,178","$15,092","$9,594","$18,138","$12,789","$97,268"," 88,287 ", 133 , 16 , 78 , 35 
2922,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Prince William County,2p2c,"$21,581","$10,074","$15,013","$15,523","$11,470","$20,624","$16,371","$110,655"," 121,311 ", 133 , 7 , 115 , 9 
2923,VA,1,"Pulaski County, VA HUD Metro FMR Area",Pulaski County,2p2c,"$8,652","$8,845","$14,768","$17,463","$6,340","$13,784","$8,762","$78,613"," 65,895 ", 133 , 80 , 56 , 80 
2924,VA,1,"Rappahannock County, VA HUD Metro FMR Area",Rappahannock County,2p2c,"$12,888","$9,774","$16,461","$15,738","$8,211","$15,955","$11,277","$90,305"," 100,521 ", 133 , 30 , 119 , 20 
2925,VA,0,"Richmond County, VA",Richmond County,2p2c,"$10,332","$9,564","$15,685","$15,842","$7,209","$11,810","$8,926","$79,370"," 59,457 ", 133 , 78 , 20 , 101 
2926,VA,1,"Roanoke, VA HUD Metro FMR Area",Roanoke County,2p2c,"$12,544","$9,804","$14,497","$16,421","$8,098","$15,677","$10,737","$87,778"," 87,174 ", 133 , 39 , 99 , 38 
2927,VA,0,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",Rockbridge County,2p2c,"$9,284","$9,205","$15,609","$15,842","$6,699","$11,334","$8,242","$76,215"," 69,682 ", 133 , 95 , 80 , 71 
2928,VA,1,"Harrisonburg, VA MSA",Rockingham County,2p2c,"$11,306","$8,965","$15,445","$16,529","$7,345","$15,267","$10,140","$84,995"," 74,239 ", 133 , 51 , 68 , 60 
2929,VA,0,"Russell County, VA",Russell County,2p2c,"$8,412","$9,085","$14,447","$15,842","$6,340","$10,857","$7,407","$72,389"," 49,939 ", 133 , 114 , 12 , 121 
2930,VA,1,"Kingsport-Bristol-Bristol, TN-VA MSA",Scott County,2p2c,"$7,112","$8,515","$14,527","$15,738","$5,662","$12,634","$7,184","$71,373"," 53,985 ", 133 , 125 , 25 , 116 
2931,VA,0,"Shenandoah County, VA",Shenandoah County,2p2c,"$9,888","$9,624","$15,036","$15,842","$7,070","$11,965","$8,645","$78,071"," 70,682 ", 133 , 85 , 76 , 68 
2932,VA,0,"Smyth County, VA",Smyth County,2p2c,"$8,412","$9,025","$14,030","$15,842","$6,318","$11,077","$7,329","$72,033"," 53,998 ", 133 , 122 , 21 , 115 
2933,VA,0,"Southampton County-Franklin city, VA HUD Nonmetro FMR Area",Southampton County,2p2c,"$9,265","$9,055","$15,418","$15,842","$6,638","$11,717","$8,231","$76,167"," 74,102 ", 133 , 96 , 95 , 61 
2934,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Spotsylvania County,2p2c,"$18,608","$9,444","$16,117","$15,523","$10,164","$18,997","$14,359","$103,213"," 102,601 ", 133 , 10 , 100 , 19 
2935,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Stafford County,2p2c,"$19,477","$9,864","$15,895","$15,523","$10,632","$19,473","$15,096","$105,959"," 123,842 ", 133 , 9 , 121 , 8 
2936,VA,0,"Surry County, VA",Surry County,2p2c,"$8,604","$9,175","$15,921","$15,878","$6,442","$11,435","$8,097","$75,552"," 74,658 ", 133 , 97 , 96 , 59 
2937,VA,1,"Richmond, VA MSA",Sussex County,2p2c,"$10,110","$9,294","$15,723","$15,092","$7,031","$14,437","$9,270","$80,958"," 62,739 ", 133 , 67 , 32 , 92 
2938,VA,0,"Tazewell County, VA",Tazewell County,2p2c,"$8,412","$8,335","$14,005","$15,842","$6,068","$11,098","$7,064","$70,824"," 54,892 ", 133 , 128 , 33 , 113 
2939,VA,1,"Warren County, VA HUD Metro FMR Area",Warren County,2p2c,"$12,288","$9,205","$15,343","$15,523","$7,788","$15,900","$10,465","$86,511"," 86,134 ", 133 , 45 , 103 , 40 
2940,VA,1,"Kingsport-Bristol-Bristol, TN-VA MSA",Washington County,2p2c,"$9,045","$9,774","$14,497","$15,738","$6,819","$13,672","$8,678","$78,223"," 64,928 ", 133 , 84 , 53 , 82 
2941,VA,0,"Westmoreland County, VA",Westmoreland County,2p2c,"$10,488","$9,984","$15,168","$15,842","$7,418","$12,350","$9,149","$80,399"," 75,608 ", 133 , 71 , 85 , 53 
2942,VA,0,"Wise County-Norton city, VA HUD Nonmetro FMR Area",Wise County,2p2c,"$8,438","$9,025","$13,967","$15,842","$6,328","$10,924","$7,278","$71,802"," 51,651 ", 133 , 124 , 17 , 118 
2943,VA,0,"Wythe County, VA",Wythe County,2p2c,"$8,412","$9,025","$14,165","$15,842","$6,318","$11,009","$7,348","$72,119"," 63,654 ", 133 , 119 , 71 , 87 
2944,VA,1,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",York County,2p2c,"$17,071","$9,954","$14,449","$15,774","$9,792","$18,819","$13,279","$99,138"," 108,804 ", 133 , 13 , 116 , 12 
2945,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Alexandria city,2p2c,"$22,009","$11,333","$11,024","$15,523","$12,081","$20,858","$15,825","$108,654"," 133,893 ", 133 , 8 , 127 , 6 
2946,VA,1,"Kingsport-Bristol-Bristol, TN-VA MSA",Bristol city,2p2c,"$8,678","$9,025","$13,660","$15,738","$6,414","$13,475","$7,968","$74,960"," 55,348 ", 133 , 100 , 19 , 112 
2947,VA,0,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",Buena Vista city,2p2c,"$9,226","$9,264","$14,233","$15,842","$6,700","$11,309","$7,852","$74,426"," 38,582 ", 133 , 104 , 1 , 132 
2948,VA,1,"Charlottesville, VA HUD Metro FMR Area",Charlottesville city,2p2c,"$14,597","$13,402","$12,752","$16,421","$10,145","$16,721","$12,634","$96,672"," 92,094 ", 133 , 19 , 88 , 29 
2949,VA,1,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Chesapeake city,2p2c,"$14,752","$9,115","$14,186","$15,774","$8,648","$17,460","$11,524","$91,458"," 92,981 ", 133 , 26 , 106 , 26 
2950,VA,1,"Richmond, VA MSA",Colonial Heights city,2p2c,"$13,004","$9,444","$13,989","$15,092","$8,134","$16,047","$10,373","$86,084"," 75,411 ", 133 , 48 , 69 , 55 
2951,VA,0,"Alleghany County-Clifton Forge city-Covington city, VA HUD Nonmet",Covington city,2p2c,"$8,486","$8,455","$14,556","$15,842","$6,138","$11,108","$7,296","$71,881"," 59,160 ", 133 , 123 , 51 , 103 
2952,VA,0,"Pittsylvania County-Danville city, VA HUD Nonmetro FMR Area",Danville city,2p2c,"$8,184","$8,035","$12,808","$15,842","$5,877","$10,961","$6,484","$68,191"," 48,838 ", 133 , 133 , 16 , 122 
2953,VA,0,"Greensville County-Emporia city, VA HUD Nonmetro FMR Area",Emporia city,2p2c,"$8,480","$8,605","$12,714","$15,842","$6,191","$10,991","$6,800","$69,623"," 37,757 ", 133 , 132 , 2 , 133 
2954,VA,1,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",Fairfax city,2p2c,"$23,105","$9,684","$14,117","$15,523","$11,881","$21,458","$16,932","$112,701"," 145,809 ", 133 , 5 , 130 , 5 
